block_id,day,corridor_id,subsection_id,work_area_id,from_station,to_station,start_time,end_time,available,block_type,availability_source,derived_safe_window,safety_buffer_minutes
B-00350,Thursday,C03,C03-S03,C03-WA03,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00351,Thursday,C03,C03-S03,C03-WA03,ST03,ST04,02:00,04:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00352,Thursday,C03,C03-S03,C03-WA03,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00353,Thursday,C03,C03-S03,C03-WA03,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00354,Thursday,C03,C03-S03,C03-WA03,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00355,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00356,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00357,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,02:00,04:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00358,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00359,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00360,Thursday,C03,C03-S04,C03-WA04,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00361,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00362,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00363,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00364,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00365,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00366,Thursday,C04,C04-S01,C04-WA01,ST04,ST05,23:00,01:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00367,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00368,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00369,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00370,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00371,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00372,Thursday,C04,C04-S02,C04-WA02,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00373,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00374,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00375,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00376,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,10:30,13:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00377,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00378,Thursday,C04,C04-S03,C04-WA03,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00379,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00380,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00381,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00382,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00383,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00384,Thursday,C04,C04-S04,C04-WA04,ST04,ST05,23:00,01:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00385,Friday,C01,C01-S01,C01-WA01,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00386,Friday,C01,C01-S01,C01-WA01,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00387,Friday,C01,C01-S01,C01-WA01,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00388,Friday,C01,C01-S01,C01-WA01,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00389,Friday,C01,C01-S01,C01-WA01,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00390,Friday,C01,C01-S01,C01-WA01,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00391,Friday,C01,C01-S02,C01-WA02,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00392,Friday,C01,C01-S02,C01-WA02,ST01,ST02,01:00,04:00,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00393,Friday,C01,C01-S02,C01-WA02,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00394,Friday,C01,C01-S02,C01-WA02,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00395,Friday,C01,C01-S02,C01-WA02,ST01,ST02,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00396,Friday,C01,C01-S02,C01-WA02,ST01,ST02,23:00,01:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00397,Friday,C01,C01-S03,C01-WA03,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00398,Friday,C01,C01-S03,C01-WA03,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00399,Friday,C01,C01-S03,C01-WA03,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00400,Friday,C01,C01-S03,C01-WA03,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00401,Friday,C01,C01-S03,C01-WA03,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00402,Friday,C01,C01-S03,C01-WA03,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00403,Friday,C01,C01-S04,C01-WA04,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00404,Friday,C01,C01-S04,C01-WA04,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00405,Friday,C01,C01-S04,C01-WA04,ST01,ST02,02:00,04:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00406,Friday,C01,C01-S04,C01-WA04,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00407,Friday,C01,C01-S04,C01-WA04,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00408,Friday,C01,C01-S04,C01-WA04,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00409,Friday,C02,C02-S01,C02-WA01,ST02,ST03,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00410,Friday,C02,C02-S01,C02-WA01,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00411,Friday,C02,C02-S01,C02-WA01,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00412,Friday,C02,C02-S01,C02-WA01,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00413,Friday,C02,C02-S01,C02-WA01,ST02,ST03,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00414,Friday,C02,C02-S01,C02-WA01,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00415,Friday,C02,C02-S02,C02-WA02,ST02,ST03,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00416,Friday,C02,C02-S02,C02-WA02,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00417,Friday,C02,C02-S02,C02-WA02,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00418,Friday,C02,C02-S02,C02-WA02,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00419,Friday,C02,C02-S02,C02-WA02,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00420,Friday,C02,C02-S02,C02-WA02,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00421,Friday,C02,C02-S03,C02-WA03,ST02,ST03,00:30,03:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00422,Friday,C02,C02-S03,C02-WA03,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00423,Friday,C02,C02-S03,C02-WA03,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00424,Friday,C02,C02-S03,C02-WA03,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00425,Friday,C02,C02-S03,C02-WA03,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00426,Friday,C02,C02-S03,C02-WA03,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00427,Friday,C02,C02-S04,C02-WA04,ST02,ST03,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00428,Friday,C02,C02-S04,C02-WA04,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00429,Friday,C02,C02-S04,C02-WA04,ST02,ST03,02:00,04:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00430,Friday,C02,C02-S04,C02-WA04,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00431,Friday,C02,C02-S04,C02-WA04,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00432,Friday,C02,C02-S04,C02-WA04,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00433,Friday,C03,C03-S01,C03-WA01,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00434,Friday,C03,C03-S01,C03-WA01,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00435,Friday,C03,C03-S01,C03-WA01,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00436,Friday,C03,C03-S01,C03-WA01,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00437,Friday,C03,C03-S01,C03-WA01,ST03,ST04,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00438,Friday,C03,C03-S01,C03-WA01,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00439,Friday,C03,C03-S02,C03-WA02,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00440,Friday,C03,C03-S02,C03-WA02,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00441,Friday,C03,C03-S02,C03-WA02,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00442,Friday,C03,C03-S02,C03-WA02,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00443,Friday,C03,C03-S02,C03-WA02,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00444,Friday,C03,C03-S02,C03-WA02,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00445,Friday,C03,C03-S03,C03-WA03,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00446,Friday,C03,C03-S03,C03-WA03,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00447,Friday,C03,C03-S03,C03-WA03,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00448,Friday,C03,C03-S03,C03-WA03,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00449,Friday,C03,C03-S03,C03-WA03,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00450,Friday,C03,C03-S03,C03-WA03,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00451,Friday,C03,C03-S04,C03-WA04,ST03,ST04,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00452,Friday,C03,C03-S04,C03-WA04,ST03,ST04,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00453,Friday,C03,C03-S04,C03-WA04,ST03,ST04,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00454,Friday,C03,C03-S04,C03-WA04,ST03,ST04,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00455,Friday,C03,C03-S04,C03-WA04,ST03,ST04,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00456,Friday,C03,C03-S04,C03-WA04,ST03,ST04,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00457,Friday,C04,C04-S01,C04-WA01,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00458,Friday,C04,C04-S01,C04-WA01,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00459,Friday,C04,C04-S01,C04-WA01,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00460,Friday,C04,C04-S01,C04-WA01,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00461,Friday,C04,C04-S01,C04-WA01,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00462,Friday,C04,C04-S01,C04-WA01,ST04,ST05,23:00,01:45,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00463,Friday,C04,C04-S02,C04-WA02,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00464,Friday,C04,C04-S02,C04-WA02,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00465,Friday,C04,C04-S02,C04-WA02,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00466,Friday,C04,C04-S02,C04-WA02,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00467,Friday,C04,C04-S02,C04-WA02,ST04,ST05,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00468,Friday,C04,C04-S02,C04-WA02,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00469,Friday,C04,C04-S03,C04-WA03,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00470,Friday,C04,C04-S03,C04-WA03,ST04,ST05,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00471,Friday,C04,C04-S03,C04-WA03,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00472,Friday,C04,C04-S03,C04-WA03,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00473,Friday,C04,C04-S03,C04-WA03,ST04,ST05,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00474,Friday,C04,C04-S03,C04-WA03,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00475,Friday,C04,C04-S04,C04-WA04,ST04,ST05,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00476,Friday,C04,C04-S04,C04-WA04,ST04,ST05,01:00,04:00,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00477,Friday,C04,C04-S04,C04-WA04,ST04,ST05,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00478,Friday,C04,C04-S04,C04-WA04,ST04,ST05,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00479,Friday,C04,C04-S04,C04-WA04,ST04,ST05,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00480,Friday,C04,C04-S04,C04-WA04,ST04,ST05,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00481,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,00:30,03:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00482,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00483,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00484,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00485,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00486,Saturday,C01,C01-S01,C01-WA01,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00487,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00488,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00489,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00490,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00491,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00492,Saturday,C01,C01-S02,C01-WA02,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00493,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00494,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00495,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00496,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00497,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00498,Saturday,C01,C01-S03,C01-WA03,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00499,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00500,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00501,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00502,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00503,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00504,Saturday,C01,C01-S04,C01-WA04,ST01,ST02,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00505,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00506,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00507,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00508,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00509,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,13:30,16:30,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00510,Saturday,C02,C02-S01,C02-WA01,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00511,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,00:30,03:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00512,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00513,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00514,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00515,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00516,Saturday,C02,C02-S02,C02-WA02,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00517,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,00:30,03:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00518,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00519,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00520,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00521,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,13:30,16:30,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00522,Saturday,C02,C02-S03,C02-WA03,ST02,ST03,23:00,01:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00523,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,00:30,03:15,0,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00524,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,01:00,04:00,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00525,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,02:00,04:45,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
B-00526,Saturday,C02,C02-S04,C02-WA04,ST02,ST03,10:30,13:15,1,ROUTINE_BLOCK,PLANNED_BLOCK_WINDOW,False,15
